Customer_ID,Customer_Name,Segment,City,State,Country,Postal_Code,Market,Region,Ingestion_Date
MC-17605,Matt Connell,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,0,LATAM,Caribbean,2025-07-06
LE-6810,Laurel Elliston,Consumer,Katowice,Silesia,Poland,0,EMEA,EMEA,2025-07-06
TB-11400,Tom Boeckenhauer,Consumer,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
SC-20230,Scot Coram,Corporate,Guangzhou,Guangdong,China,0,APAC,North Asia,2025-07-06
CD-2280,Christina DeMoss,Consumer,Kampala,Kampala,Uganda,0,Africa,Africa,2025-07-06
PO-18850,Patrick O'Brill,Consumer,Ju�rez,Chihuahua,Mexico,0,LATAM,North,2025-07-06
DG-13300,Deirdre Greer,Corporate,Milan,Lombardy,Italy,0,EU,South,2025-07-06
JF-5565,Jill Fjeld,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
VW-11775,Victoria Wilson,Corporate,Esenyurt,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
ML-17395,Marina Lichtenstein,Corporate,Coffs Harbour,New South Wales,Australia,0,APAC,Oceania,2025-07-06
MC-7605,Matt Connell,Corporate,Tallinn,Harjumaa,Estonia,0,EMEA,EMEA,2025-07-06
DB-3615,Doug Bickford,Consumer,Bytom,Silesia,Poland,0,EMEA,EMEA,2025-07-06
AB-165,Alan Barnes,Consumer,Adana,Adana,Turkey,0,EMEA,EMEA,2025-07-06
BE-11335,Bill Eplett,Home Office,Jackson,Michigan,United States,49201,US,Central,2025-07-06
JR-16210,Justin Ritter,Corporate,Columbus,Indiana,United States,47201,US,Central,2025-07-06
DH-13075,Dave Hallsten,Corporate,Decatur,Alabama,United States,35601,US,South,2025-07-06
AR-405,Allen Rosenblatt,Corporate,Dakar,Dakar,Senegal,0,Africa,Africa,2025-07-06
MP-17965,Michael Paige,Corporate,Berlin,Berlin,Germany,0,EU,Central,2025-07-06
KB-16600,Ken Brennan,Corporate,New York City,New York,United States,10009,US,East,2025-07-06
JK-16120,Julie Kriz,Home Office,New York City,New York,United States,10009,US,East,2025-07-06
MF-7665,Maureen Fritzler,Corporate,Kerman,Kerman,Iran,0,EMEA,EMEA,2025-07-06
DB-13060,Dave Brooks,Consumer,Guimar�es,Braga,Portugal,0,EU,South,2025-07-06
CL-11890,Carl Ludwig,Consumer,Champigny-sur-Marne,Ile-de-France,France,0,EU,Central,2025-07-06
SK-19990,Sally Knutson,Consumer,Campeche,Campeche,Mexico,0,LATAM,North,2025-07-06
PJ-8835,Patrick Jones,Corporate,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
KS-6300,Karen Seio,Corporate,Matola,Maputo,Mozambique,0,Africa,Africa,2025-07-06
CL-12700,Craig Leslie,Home Office,S�o Paulo,S�o Paulo,Brazil,0,LATAM,South,2025-07-06
BS-1380,Bill Stewart,Corporate,Bulawayo,Bulawayo,Zimbabwe,0,Africa,Africa,2025-07-06
AG-10495,Andrew Gjertsen,Corporate,Saint Petersburg,Florida,United States,33710,US,South,2025-07-06
ML-8265,Muhammed Lee,Consumer,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
AG-10390,Allen Goldenen,Consumer,Cincinnati,Ohio,United States,45231,US,East,2025-07-06
MH-7785,Maya Herman,Corporate,Kigali,Kigali,Rwanda,0,Africa,Africa,2025-07-06
NH-18610,Nicole Hansen,Corporate,Detroit,Michigan,United States,48227,US,Central,2025-07-06
BD-11620,Brian DeCherney,Consumer,Canberra,Australian Capital Territory,Australia,0,APAC,Oceania,2025-07-06
JM-16195,Justin MacKendrick,Consumer,Beijing,Beijing,China,0,APAC,North Asia,2025-07-06
PW-19030,Pauline Webber,Corporate,Shimoga,Karnataka,India,0,APAC,Central Asia,2025-07-06
TS-11610,Troy Staebel,Consumer,Zanjan,Zanjan,Iran,0,EMEA,EMEA,2025-07-06
DW-3585,Dorothy Wardle,Corporate,Abeokuta,Ogun,Nigeria,0,Africa,Africa,2025-07-06
ZD-11925,Zuschuss Donatelli,Consumer,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
RO-9780,Rose O'Brian,Consumer,Huambo,Huambo,Angola,0,Africa,Africa,2025-07-06
AR-540,Andy Reiter,Consumer,Van,Van,Turkey,0,EMEA,EMEA,2025-07-06
CL-1890,Carl Ludwig,Consumer,Toronto,Ontario,Canada,0,Canada,Canada,2025-07-06
DW-3195,David Wiener,Corporate,Antalya,Antalya,Turkey,0,EMEA,EMEA,2025-07-06
KM-16225,Kalyca Meade,Corporate,Shantou,Guangdong,China,0,APAC,North Asia,2025-07-06
TS-21505,Tony Sayre,Consumer,Traralgon,Victoria,Australia,0,APAC,Oceania,2025-07-06
RD-19900,Ruben Dartt,Consumer,Jaipur,Rajasthan,India,0,APAC,Central Asia,2025-07-06
JH-15820,John Huston,Consumer,New York City,New York,United States,10009,US,East,2025-07-06
MC-17635,Matthew Clasen,Corporate,Udaipur,Tripura,India,0,APAC,Central Asia,2025-07-06
LR-7035,Lisa Ryan,Corporate,Timisoara,Timis,Romania,0,EMEA,EMEA,2025-07-06
HG-4965,Henry Goldwyn,Corporate,Van,Van,Turkey,0,EMEA,EMEA,2025-07-06
SK-9990,Sally Knutson,Consumer,Algiers,Alger,Algeria,0,Africa,Africa,2025-07-06
JE-5610,Jim Epp,Corporate,Arusha,Arusha,Tanzania,0,Africa,Africa,2025-07-06
BD-1500,Bradley Drucker,Consumer,Bulawayo,Bulawayo,Zimbabwe,0,Africa,Africa,2025-07-06
DR-12940,Daniel Raglin,Home Office,Albuquerque,New Mexico,United States,87105,US,West,2025-07-06
KC-16255,Karen Carlisle,Corporate,Henderson,Kentucky,United States,42420,US,South,2025-07-06
JF-15565,Jill Fjeld,Consumer,Azcapotzalco,Distrito Federal,Mexico,0,LATAM,North,2025-07-06
NC-8415,Nathan Cano,Consumer,L'viv,L'viv,Ukraine,0,EMEA,EMEA,2025-07-06
BD-1605,Brian Dahlen,Consumer,Medea,Medea,Algeria,0,Africa,Africa,2025-07-06
MK-7905,Michael Kennedy,Corporate,Nikopol',Dnipropetrovs'k,Ukraine,0,EMEA,EMEA,2025-07-06
MG-7890,Michael Granlund,Home Office,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
AG-390,Allen Goldenen,Consumer,Prague,Prague,Czech Republic,0,EMEA,EMEA,2025-07-06
FM-14215,Filia McAdams,Corporate,Mixco,Guatemala,Guatemala,0,LATAM,Central,2025-07-06
LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,United States,60653,US,Central,2025-07-06
BM-1650,Brian Moss,Corporate,Mashhad,Razavi Khorasan,Iran,0,EMEA,EMEA,2025-07-06
AC-615,Ann Chong,Corporate,Vienna,Vienna,Austria,0,EMEA,EMEA,2025-07-06
JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,United States,48227,US,Central,2025-07-06
MC-7590,Matt Collister,Corporate,Rabat,Rabat-Sal�-Zemmour-Zaer,Morocco,0,Africa,Africa,2025-07-06
CS-2400,Christopher Schild,Home Office,Ashdod,Southern,Israel,0,EMEA,EMEA,2025-07-06
BV-11245,Benjamin Venier,Corporate,Chatou,Ile-de-France,France,0,EU,Central,2025-07-06
EG-13900,Emily Grady,Consumer,Dhaka,Dhaka,Bangladesh,0,APAC,Central Asia,2025-07-06
GH-14410,Gary Hansen,Home Office,Chicago,Illinois,United States,60653,US,Central,2025-07-06
SJ-10500,Shirley Jackson,Consumer,Arkhangelsk,Arkhangel'sk,Russia,0,EMEA,EMEA,2025-07-06
RF-9735,Roland Fjeld,Consumer,Ahvaz,Khuzestan,Iran,0,EMEA,EMEA,2025-07-06
MZ-17335,Maria Zettner,Home Office,Managua,Managua,Nicaragua,0,LATAM,Central,2025-07-06
CK-12205,Chloris Kastensmidt,Consumer,Peterborough,England,United Kingdom,0,EU,North,2025-07-06
LT-16765,Larry Tron,Consumer,Quetzaltenango,Quezaltenango,Guatemala,0,LATAM,Central,2025-07-06
PJ-9015,Pauline Johnson,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,0,EMEA,EMEA,2025-07-06
PO-8850,Patrick O'Brill,Consumer,Zagreb,Grad Zagreb,Croatia,0,EMEA,EMEA,2025-07-06
ND-18460,Neil Ducich,Corporate,Graz,Styria,Austria,0,EU,Central,2025-07-06
DV-13045,Darrin Van Huff,Corporate,Palermo,Sicily,Italy,0,EU,South,2025-07-06
EM-14140,Eugene Moren,Home Office,Mixco,Guatemala,Guatemala,0,LATAM,Central,2025-07-06
BT-11680,Brian Thompson,Consumer,Anshan,Liaoning,China,0,APAC,North Asia,2025-07-06
AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,United States,65807,US,Central,2025-07-06
RD-19930,Russell D'Ascenzo,Consumer,Mor�n,Ciego de �vila,Cuba,0,LATAM,Caribbean,2025-07-06
BM-11650,Brian Moss,Corporate,Omaha,Nebraska,United States,68104,US,Central,2025-07-06
AT-735,Annie Thurman,Consumer,Vinnytsya,Vinnytsya,Ukraine,0,EMEA,EMEA,2025-07-06
PG-18895,Paul Gonzalez,Consumer,Harrow,England,United Kingdom,0,EU,North,2025-07-06
VB-11745,Victoria Brennan,Corporate,Chisinau,Chisinau,Moldova,0,EMEA,EMEA,2025-07-06
PN-18775,Parhena Norris,Home Office,Rome,Lazio,Italy,0,EU,South,2025-07-06
JK-6120,Julie Kriz,Home Office,Matadi,Bas-Congo,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
TB-11250,Tim Brockman,Consumer,Kermanshah,Kermanshah,Iran,0,EMEA,EMEA,2025-07-06
BK-1260,Berenike Kampe,Consumer,Khasavyurt,Dagestan,Russia,0,EMEA,EMEA,2025-07-06
SB-10185,Sarah Brown,Consumer,Kaduna,Kaduna,Nigeria,0,Africa,Africa,2025-07-06
EL-13735,Ed Ludwig,Home Office,Mathura,Uttar Pradesh,India,0,APAC,Central Asia,2025-07-06
AS-135,Adrian Shami,Home Office,Ashdod,Southern,Israel,0,EMEA,EMEA,2025-07-06
PC-8745,Pamela Coakley,Corporate,Sofia,Sofiya-Grad,Bulgaria,0,EMEA,EMEA,2025-07-06
BG-11035,Barry Gonzalez,Consumer,Kabul,Kabul,Afghanistan,0,APAC,Central Asia,2025-07-06
BD-11725,Bruce Degenhardt,Consumer,Columbus,Georgia,United States,31907,US,South,2025-07-06
CC-12685,Craig Carroll,Consumer,Slough,England,United Kingdom,0,EU,North,2025-07-06
MT-17815,Meg Tillman,Consumer,Chifeng,Inner Mongolia,China,0,APAC,North Asia,2025-07-06
PK-18910,Paul Knutson,Home Office,Managua,Managua,Nicaragua,0,LATAM,Central,2025-07-06
AR-345,Alex Russell,Corporate,Chingola,Copperbelt,Zambia,0,Africa,Africa,2025-07-06
HZ-14950,Henia Zydlo,Consumer,Tlalnepantla,M�xico,Mexico,0,LATAM,North,2025-07-06
NP-8685,Nora Pelletier,Home Office,Pretoria,Gauteng,South Africa,0,Africa,Africa,2025-07-06
LS-6945,Linda Southworth,Corporate,Alexandria,Al Iskandariyah,Egypt,0,Africa,Africa,2025-07-06
MW-8220,Mitch Webber,Consumer,Kano,Kano,Nigeria,0,Africa,Africa,2025-07-06
CM-12190,Charlotte Melton,Consumer,Rochester,Minnesota,United States,55901,US,Central,2025-07-06
DL-3330,Denise Leinenbach,Consumer,Arbil,Arbil,Iraq,0,EMEA,EMEA,2025-07-06
PV-18985,Paul Van Hugh,Home Office,Salto,S�o Paulo,Brazil,0,LATAM,South,2025-07-06
AD-180,Alan Dominguez,Home Office,Elazig,Elazig,Turkey,0,EMEA,EMEA,2025-07-06
SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,United States,55407,US,Central,2025-07-06
DB-13555,Dorothy Badders,Corporate,Fort Worth,Texas,United States,76106,US,Central,2025-07-06
LR-6915,Lena Radford,Consumer,Turgutlu,Manisa,Turkey,0,EMEA,EMEA,2025-07-06
AA-10645,Anna Andreadi,Consumer,Jakarta,Jakarta,Indonesia,0,APAC,Southeast Asia,2025-07-06
JP-16135,Julie Prescott,Home Office,West Bromwich,England,United Kingdom,0,EU,North,2025-07-06
RB-9435,Richard Bierner,Consumer,Sumy,Sumy,Ukraine,0,EMEA,EMEA,2025-07-06
RH-19510,Rick Huthwaite,Home Office,Khulna,Khulna,Bangladesh,0,APAC,Central Asia,2025-07-06
JE-15745,Joel Eaton,Consumer,Jakarta,Jakarta,Indonesia,0,APAC,Southeast Asia,2025-07-06
VP-21730,Victor Preis,Home Office,New York City,New York,United States,10011,US,East,2025-07-06
JW-15220,Jane Waco,Corporate,San Miguelito,Panama,Panama,0,LATAM,Central,2025-07-06
JK-5370,Jay Kimmel,Consumer,Sohag,Suhaj,Egypt,0,Africa,Africa,2025-07-06
BT-11395,Bill Tyler,Corporate,Capannori,Tuscany,Italy,0,EU,South,2025-07-06
JL-15850,John Lucas,Consumer,Auckland,Auckland,New Zealand,0,APAC,Oceania,2025-07-06
CC-2610,Corey Catlett,Corporate,Samsun,Samsun,Turkey,0,EMEA,EMEA,2025-07-06
SG-20890,Susan Gilcrest,Corporate,Maryborough,Queensland,Australia,0,APAC,Oceania,2025-07-06
PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,United States,1810,US,East,2025-07-06
BP-11155,Becky Pak,Consumer,Jakarta,Jakarta,Indonesia,0,APAC,Southeast Asia,2025-07-06
EA-4035,Erin Ashbrook,Corporate,Konya,Konya,Turkey,0,EMEA,EMEA,2025-07-06
DM-12955,Dario Medina,Corporate,Berlin,Berlin,Germany,0,EU,Central,2025-07-06
BP-1230,Benjamin Patterson,Consumer,Rybinsk,Yaroslavl',Russia,0,EMEA,EMEA,2025-07-06
JG-5805,John Grady,Corporate,Adana,Adana,Turkey,0,EMEA,EMEA,2025-07-06
BS-11590,Brendan Sweed,Corporate,Gilbert,Arizona,United States,85234,US,West,2025-07-06
GK-14620,Grace Kelly,Corporate,Bangkok,Bangkok,Thailand,0,APAC,Southeast Asia,2025-07-06
PG-18820,Patrick Gardner,Consumer,Xuzhou,Jiangsu,China,0,APAC,North Asia,2025-07-06
MP-18175,Mike Pelletier,Home Office,San Francisco,California,United States,94110,US,West,2025-07-06
GZ-14545,George Zrebassa,Corporate,Chongqing,Chongqing,China,0,APAC,North Asia,2025-07-06
GR-4560,Georgia Rosenberg,Corporate,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
TC-11535,Tracy Collins,Home Office,Likasi,Katanga,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
CD-1980,Carol Darley,Consumer,Dakar,Dakar,Senegal,0,Africa,Africa,2025-07-06
BD-1620,Brian DeCherney,Consumer,Miass,Chelyabinsk,Russia,0,EMEA,EMEA,2025-07-06
ZC-21910,Zuschuss Carroll,Consumer,Hickory,North Carolina,United States,28601,US,South,2025-07-06
EH-13945,Eric Hoffmann,Consumer,Coacalco,M�xico,Mexico,0,LATAM,North,2025-07-06
BF-1005,Barry Franz,Home Office,Almaty,Almaty City,Kazakhstan,0,EMEA,EMEA,2025-07-06
MW-18235,Mitch Willingham,Corporate,Porto,Porto,Portugal,0,EU,South,2025-07-06
RH-19555,Ritsa Hightower,Consumer,London,England,United Kingdom,0,EU,North,2025-07-06
DP-13000,Darren Powers,Consumer,Ho Chi Minh City,Ho Ch� Minh City,Vietnam,0,APAC,Southeast Asia,2025-07-06
CC-2430,Chuck Clark,Home Office,Quchan,Razavi Khorasan,Iran,0,EMEA,EMEA,2025-07-06
CH-2070,Cathy Hwang,Home Office,Prague,Prague,Czech Republic,0,EMEA,EMEA,2025-07-06
JS-15595,Jill Stevenson,Corporate,Masaya,Masaya,Nicaragua,0,LATAM,Central,2025-07-06
KB-6405,Katrina Bavinger,Home Office,Balikesir,Balikesir,Turkey,0,EMEA,EMEA,2025-07-06
CC-2475,Cindy Chapman,Consumer,Luanda,Luanda,Angola,0,Africa,Africa,2025-07-06
BD-11320,Bill Donatelli,Consumer,Landerneau,Brittany,France,0,EU,Central,2025-07-06
MC-17275,Marc Crier,Consumer,Dhule,Maharashtra,India,0,APAC,Central Asia,2025-07-06
MM-8280,Muhammed MacIntyre,Corporate,Benin City,Edo,Nigeria,0,Africa,Africa,2025-07-06
BF-11275,Beth Fritzler,Corporate,Tegucigalpa,Francisco Moraz�n,Honduras,0,LATAM,Central,2025-07-06
AF-870,Art Ferguson,Consumer,Peterborough,Ontario,Canada,0,Canada,Canada,2025-07-06
IG-5085,Ivan Gibson,Consumer,Alexandria,Al Iskandariyah,Egypt,0,Africa,Africa,2025-07-06
TP-21565,Tracy Poddar,Corporate,Ilopango,San Salvador,El Salvador,0,LATAM,Central,2025-07-06
JR-15670,Jim Radford,Consumer,Baotou,Inner Mongolia,China,0,APAC,North Asia,2025-07-06
BF-975,Barbara Fisher,Corporate,Jeddah,Makkah,Saudi Arabia,0,EMEA,EMEA,2025-07-06
RP-19270,Rachel Payne,Corporate,Houston,Texas,United States,77095,US,Central,2025-07-06
TG-21640,Trudy Glocke,Consumer,Marseille,Provence-Alpes-C�te d'Azur,France,0,EU,Central,2025-07-06
EJ-4155,Eva Jacobs,Consumer,Al Mahallah al Kubra,Al Gharbiyah,Egypt,0,Africa,Africa,2025-07-06
MZ-7515,Mary Zewe,Corporate,Montr�al,Quebec,Canada,0,Canada,Canada,2025-07-06
DH-13675,Duane Huffman,Home Office,Miami,Florida,United States,33180,US,South,2025-07-06
CM-12445,Chuck Magee,Consumer,Paris,Ile-de-France,France,0,EU,Central,2025-07-06
JD-6150,Justin Deggeller,Corporate,Mashhad,Razavi Khorasan,Iran,0,EMEA,EMEA,2025-07-06
JM-5580,Jill Matthias,Consumer,Salzburg,Salzburg,Austria,0,EMEA,EMEA,2025-07-06
CS-11860,Cari Schnelling,Consumer,Reggio nell'Emilia,Emilia-Romagna,Italy,0,EU,South,2025-07-06
LC-6930,Linda Cazamias,Corporate,Alexandria,Al Iskandariyah,Egypt,0,Africa,Africa,2025-07-06
CM-1935,Carlos Meador,Consumer,Lusaka,Lusaka,Zambia,0,Africa,Africa,2025-07-06
LO-7170,Lori Olson,Corporate,Ankara,Ankara,Turkey,0,EMEA,EMEA,2025-07-06
SH-19975,Sally Hughsby,Corporate,Puebla,Puebla,Mexico,0,LATAM,North,2025-07-06
JG-15160,James Galang,Consumer,Seoul,Seoul,South Korea,0,APAC,North Asia,2025-07-06
JH-15430,Jennifer Halladay,Consumer,Medford,Oregon,United States,97504,US,West,2025-07-06
JP-15520,Jeremy Pistek,Consumer,Wollongong,New South Wales,Australia,0,APAC,Oceania,2025-07-06
CL-2565,Clay Ludtke,Consumer,Saida,Saida,Algeria,0,Africa,Africa,2025-07-06
BD-11635,Brian Derr,Consumer,Columbus,Ohio,United States,43229,US,East,2025-07-06
JG-5115,Jack Garza,Consumer,Ankara,Ankara,Turkey,0,EMEA,EMEA,2025-07-06
TS-11370,Todd Sumrall,Corporate,Kaliningrad,Kaliningrad,Russia,0,EMEA,EMEA,2025-07-06
EP-13915,Emily Phan,Consumer,Villejuif,Ile-de-France,France,0,EU,Central,2025-07-06
AJ-10795,Anthony Johnson,Corporate,Springfield,Virginia,United States,22153,US,South,2025-07-06
RE-9405,Ricardo Emerson,Consumer,Ardabil,Ardabil,Iran,0,EMEA,EMEA,2025-07-06
MC-7635,Matthew Clasen,Corporate,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
NZ-18565,Nick Zandusky,Home Office,San Francisco,California,United States,94110,US,West,2025-07-06
AR-10345,Alex Russell,Corporate,Aix-en-Provence,Provence-Alpes-C�te d'Azur,France,0,EU,Central,2025-07-06
LP-17080,Liz Pelletier,Consumer,S�o Paulo,S�o Paulo,Brazil,0,LATAM,South,2025-07-06
LC-6960,Lindsay Castell,Home Office,Fes,F�s-Boulemane,Morocco,0,Africa,Africa,2025-07-06
ME-7320,Maria Etezadi,Home Office,L'viv,L'viv,Ukraine,0,EMEA,EMEA,2025-07-06
CA-12775,Cynthia Arntzen,Consumer,Satna,Madhya Pradesh,India,0,APAC,Central Asia,2025-07-06
SC-10680,Steve Carroll,Home Office,Niamey,Niamey,Niger,0,Africa,Africa,2025-07-06
DB-3360,Dennis Bolton,Home Office,Kitwe,Copperbelt,Zambia,0,Africa,Africa,2025-07-06
BS-1755,Bruce Stewart,Consumer,Casablanca,Grand Casablanca,Morocco,0,Africa,Africa,2025-07-06
DJ-3420,Denny Joy,Corporate,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
GR-14560,Georgia Rosenberg,Corporate,Melbourne,Victoria,Australia,0,APAC,Oceania,2025-07-06
MS-7980,Michael Stewart,Corporate,Algiers,Alger,Algeria,0,Africa,Africa,2025-07-06
CA-12055,Cathy Armstrong,Home Office,Lahore,Punjab,Pakistan,0,APAC,Central Asia,2025-07-06
AH-10120,Adrian Hane,Home Office,Vallauris,Provence-Alpes-C�te d'Azur,France,0,EU,Central,2025-07-06
NC-8535,Nick Crebassa,Corporate,Kahramanmaras,Kahramanmaras,Turkey,0,EMEA,EMEA,2025-07-06
TH-11115,Thea Hudgings,Corporate,Dar es Salaam,Dar Es Salaam,Tanzania,0,Africa,Africa,2025-07-06
NS-18505,Neola Schneider,Consumer,Dallas,Texas,United States,75217,US,Central,2025-07-06
DJ-3510,Don Jones,Corporate,Riyadh,Ar Riyad,Saudi Arabia,0,EMEA,EMEA,2025-07-06
CW-11905,Carl Weiss,Home Office,Pontivy,Brittany,France,0,EU,Central,2025-07-06
TS-21655,Trudy Schmidt,Consumer,Chaoyang,Liaoning,China,0,APAC,North Asia,2025-07-06
TC-10980,Tamara Chand,Corporate,Doha,Ad Dawhah,Qatar,0,EMEA,EMEA,2025-07-06
GK-4620,Grace Kelly,Corporate,Khouribga,Chaouia-Ouardigha,Morocco,0,Africa,Africa,2025-07-06
LF-17185,Luke Foster,Consumer,Visakhapatnam,Andhra Pradesh,India,0,APAC,Central Asia,2025-07-06
KL-6645,Ken Lonsdale,Consumer,Etimesgut,Ankara,Turkey,0,EMEA,EMEA,2025-07-06
SG-10080,Sandra Glassco,Consumer,Mosul,Ninawa,Iraq,0,EMEA,EMEA,2025-07-06
RD-9660,Robert Dilbeck,Home Office,Tbilisi,Tbilisi,Georgia,0,EMEA,EMEA,2025-07-06
MS-17770,Maxwell Schwartz,Consumer,Seattle,Washington,United States,98105,US,West,2025-07-06
MC-17575,Matt Collins,Consumer,Sydney,New South Wales,Australia,0,APAC,Oceania,2025-07-06
AS-630,Ann Steele,Home Office,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
AG-765,Anthony Garverick,Home Office,Mostaganem,Mostaganem,Algeria,0,Africa,Africa,2025-07-06
LS-17230,Lycoris Saunders,Consumer,Seremban,Negeri Sembilan,Malaysia,0,APAC,Southeast Asia,2025-07-06
TS-21340,Toby Swindell,Consumer,Neuilly-sur-Marne,Ile-de-France,France,0,EU,Central,2025-07-06
PS-8760,Pamela Stobb,Consumer,Ashgabat,Ashgabat,Turkmenistan,0,EMEA,EMEA,2025-07-06
RP-19390,Resi P�lking,Consumer,Macei�,Alagoas,Brazil,0,LATAM,South,2025-07-06
CR-12625,Corey Roper,Home Office,Yichun,Jiangxi,China,0,APAC,North Asia,2025-07-06
SF-20065,Sandra Flanagan,Consumer,Worcester,England,United Kingdom,0,EU,North,2025-07-06
WB-21850,William Brown,Consumer,Grand Prairie,Texas,United States,75051,US,Central,2025-07-06
NB-18580,Nicole Brennan,Corporate,Birmingham,England,United Kingdom,0,EU,North,2025-07-06
RW-9690,Robert Waldorf,Consumer,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
BD-1770,Bryan Davis,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Morocco,0,Africa,Africa,2025-07-06
RW-19630,Rob Williams,Corporate,Mexico City,Distrito Federal,Mexico,0,LATAM,North,2025-07-06
AA-10375,Allen Armold,Consumer,Kabul,Kabul,Afghanistan,0,APAC,Central Asia,2025-07-06
MC-17590,Matt Collister,Corporate,Arlington,Texas,United States,76017,US,Central,2025-07-06
DN-13690,Duane Noonan,Consumer,Columbia,Maryland,United States,21044,US,East,2025-07-06
KT-6480,Kean Thornton,Consumer,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
JP-6135,Julie Prescott,Home Office,Tabuk,Tabuk,Saudi Arabia,0,EMEA,EMEA,2025-07-06
NP-8670,Nora Paige,Consumer,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
BW-1110,Bart Watters,Corporate,Agadir,Souss-Massa-Dra�,Morocco,0,Africa,Africa,2025-07-06
RA-19285,Ralph Arnett,Consumer,Mangalore,Karnataka,India,0,APAC,Central Asia,2025-07-06
FM-4380,Fred McMath,Consumer,Kaduna,Kaduna,Nigeria,0,Africa,Africa,2025-07-06
HF-14995,Herbert Flentye,Consumer,Manila,National Capital,Philippines,0,APAC,Southeast Asia,2025-07-06
BE-11455,Brad Eason,Home Office,Chengdu,Sichuan,China,0,APAC,North Asia,2025-07-06
KE-16420,Katrina Edelman,Corporate,San Justo,Santa Fe,Argentina,0,LATAM,South,2025-07-06
JM-5265,Janet Molinari,Corporate,Antsiranana,Diana,Madagascar,0,Africa,Africa,2025-07-06
SS-10590,Sonia Sunley,Consumer,Kumasi,Ashanti,Ghana,0,Africa,Africa,2025-07-06
FH-14275,Frank Hawley,Corporate,Aurora,Illinois,United States,60505,US,Central,2025-07-06
BD-11770,Bryan Davis,Consumer,Philadelphia,Pennsylvania,United States,19143,US,East,2025-07-06
CS-1860,Cari Schnelling,Consumer,Casablanca,Grand Casablanca,Morocco,0,Africa,Africa,2025-07-06
MJ-17740,Max Jones,Consumer,Tegucigalpa,Francisco Moraz�n,Honduras,0,LATAM,Central,2025-07-06
CM-2160,Charles McCrossin,Consumer,Algiers,Alger,Algeria,0,Africa,Africa,2025-07-06
SP-10860,Sung Pak,Corporate,Mohammedia,Grand Casablanca,Morocco,0,Africa,Africa,2025-07-06
AG-330,Alex Grayson,Consumer,Tetouan,Tanger-T�touan,Morocco,0,Africa,Africa,2025-07-06
AR-10510,Andrew Roberts,Consumer,Armidale,New South Wales,Australia,0,APAC,Oceania,2025-07-06
RF-19345,Randy Ferguson,Corporate,Chicago,Illinois,United States,60610,US,Central,2025-07-06
GH-14665,Greg Hansen,Consumer,London,England,United Kingdom,0,EU,North,2025-07-06
CT-11995,Carol Triggs,Consumer,Bogot�,Bogota,Colombia,0,LATAM,South,2025-07-06
AC-420,Alyssa Crouse,Corporate,Messaad,Djelfa,Algeria,0,Africa,Africa,2025-07-06
CM-2655,Corinna Mitchell,Home Office,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,0,EMEA,EMEA,2025-07-06
SS-10140,Saphhira Shifley,Corporate,Ulan Bator,Ulaanbaatar,Mongolia,0,EMEA,EMEA,2025-07-06
PC-18745,Pamela Coakley,Corporate,Watertown,New York,United States,13601,US,East,2025-07-06
PH-8790,Patricia Hirasaki,Home Office,Warsaw,Masovia,Poland,0,EMEA,EMEA,2025-07-06
NC-18625,Noah Childs,Corporate,Rome,Lazio,Italy,0,EU,South,2025-07-06
JR-5670,Jim Radford,Consumer,Casablanca,Grand Casablanca,Morocco,0,Africa,Africa,2025-07-06
JL-15505,Jeremy Lonsdale,Consumer,Huehuetenango,Huehuetenango,Guatemala,0,LATAM,Central,2025-07-06
CM-2385,Christopher Martinez,Consumer,Quelimane,Zambezia,Mozambique,0,Africa,Africa,2025-07-06
TS-11085,Thais Sissman,Consumer,Jerusalem,Jerusalem,Israel,0,EMEA,EMEA,2025-07-06
AO-10810,Anthony O'Donnell,Corporate,Cagliari,Sardinia,Italy,0,EU,South,2025-07-06
